episode,step_no,sku_id,action_id,action_name,epsilon,total_cost,raw_reward,reward,simulation_status,terminated,episode_total_reward,episode_total_cost
114,1,SKU_A,1,order_moq,0.4605527638190955,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
114,2,SKU_B,1,order_moq,0.4605527638190955,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
114,3,SKU_C,5,reduce_review,0.4605527638190955,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
115,1,SKU_A,0,hold,0.45577889447236175,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
115,2,SKU_B,1,order_moq,0.45577889447236175,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
115,3,SKU_C,1,order_moq,0.45577889447236175,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
116,1,SKU_A,2,order_1w_cover,0.45100502512562823,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
116,2,SKU_B,2,order_1w_cover,0.45100502512562823,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
116,3,SKU_C,3,order_2w_cover,0.45100502512562823,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
117,1,SKU_A,1,order_moq,0.4462311557788945,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
117,2,SKU_B,5,reduce_review,0.4462311557788945,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
117,3,SKU_C,0,hold,0.4462311557788945,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
118,1,SKU_A,3,order_2w_cover,0.44145728643216087,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1000.6153753259898,1000615.3753259898
118,2,SKU_B,1,order_moq,0.44145728643216087,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1000.6153753259898,1000615.3753259898
118,3,SKU_C,1,order_moq,0.44145728643216087,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1000.6153753259898,1000615.3753259898
119,1,SKU_A,2,order_1w_cover,0.43668341708542713,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
119,2,SKU_B,5,reduce_review,0.43668341708542713,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
119,3,SKU_C,2,order_1w_cover,0.43668341708542713,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
120,1,SKU_A,1,order_moq,0.4319095477386935,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
120,2,SKU_B,1,order_moq,0.4319095477386935,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
120,3,SKU_C,1,order_moq,0.4319095477386935,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
121,1,SKU_A,2,order_1w_cover,0.42713567839195987,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
121,2,SKU_B,1,order_moq,0.42713567839195987,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
121,3,SKU_C,1,order_moq,0.42713567839195987,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
122,1,SKU_A,1,order_moq,0.42236180904522613,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
122,2,SKU_B,1,order_moq,0.42236180904522613,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
122,3,SKU_C,1,order_moq,0.42236180904522613,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
123,1,SKU_A,1,order_moq,0.4175879396984925,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
123,2,SKU_B,1,order_moq,0.4175879396984925,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
123,3,SKU_C,1,order_moq,0.4175879396984925,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
124,1,SKU_A,1,order_moq,0.41281407035175877,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
124,2,SKU_B,4,expedite,0.41281407035175877,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
124,3,SKU_C,1,order_moq,0.41281407035175877,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
125,1,SKU_A,1,order_moq,0.40804020100502514,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
125,2,SKU_B,1,order_moq,0.40804020100502514,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
125,3,SKU_C,1,order_moq,0.40804020100502514,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
126,1,SKU_A,0,hold,0.4032663316582914,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
126,2,SKU_B,1,order_moq,0.4032663316582914,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
126,3,SKU_C,1,order_moq,0.4032663316582914,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
127,1,SKU_A,3,order_2w_cover,0.3984924623115579,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1000.6521038186993,1000652.1038186993
127,2,SKU_B,1,order_moq,0.3984924623115579,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1000.6521038186993,1000652.1038186993
127,3,SKU_C,5,reduce_review,0.3984924623115579,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1000.6521038186993,1000652.1038186993
128,1,SKU_A,5,reduce_review,0.39371859296482414,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
128,2,SKU_B,5,reduce_review,0.39371859296482414,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
128,3,SKU_C,3,order_2w_cover,0.39371859296482414,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
129,1,SKU_A,2,order_1w_cover,0.3889447236180905,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.1164290911576003,2116.4290911576004
129,2,SKU_B,0,hold,0.3889447236180905,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.1164290911576003,2116.4290911576004
129,3,SKU_C,4,expedite,0.3889447236180905,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-2.1164290911576003,2116.4290911576004
130,1,SKU_A,1,order_moq,0.3841708542713568,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
130,2,SKU_B,1,order_moq,0.3841708542713568,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
130,3,SKU_C,4,expedite,0.3841708542713568,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
131,1,SKU_A,1,order_moq,0.37939698492462315,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.9679650911576003,1967.9650911576005
131,2,SKU_B,0,hold,0.37939698492462315,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.9679650911576003,1967.9650911576005
131,3,SKU_C,3,order_2w_cover,0.37939698492462315,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9679650911576003,1967.9650911576005
132,1,SKU_A,1,order_moq,0.3746231155778895,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
132,2,SKU_B,1,order_moq,0.3746231155778895,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
132,3,SKU_C,5,reduce_review,0.3746231155778895,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
133,1,SKU_A,1,order_moq,0.3698492462311558,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
133,2,SKU_B,1,order_moq,0.3698492462311558,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
133,3,SKU_C,1,order_moq,0.3698492462311558,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
134,1,SKU_A,1,order_moq,0.36507537688442215,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
134,2,SKU_B,4,expedite,0.36507537688442215,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
134,3,SKU_C,1,order_moq,0.36507537688442215,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
135,1,SKU_A,1,order_moq,0.3603015075376884,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
135,2,SKU_B,2,order_1w_cover,0.3603015075376884,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
135,3,SKU_C,1,order_moq,0.3603015075376884,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
136,1,SKU_A,1,order_moq,0.3555276381909548,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
136,2,SKU_B,1,order_moq,0.3555276381909548,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
136,3,SKU_C,1,order_moq,0.3555276381909548,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
137,1,SKU_A,5,reduce_review,0.35075376884422116,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
137,2,SKU_B,1,order_moq,0.35075376884422116,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
137,3,SKU_C,1,order_moq,0.35075376884422116,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
138,1,SKU_A,5,reduce_review,0.34597989949748753,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
138,2,SKU_B,1,order_moq,0.34597989949748753,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
138,3,SKU_C,1,order_moq,0.34597989949748753,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
139,1,SKU_A,4,expedite,0.3412060301507538,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.9082857839667542,1908.285783966754
139,2,SKU_B,1,order_moq,0.3412060301507538,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.9082857839667542,1908.285783966754
139,3,SKU_C,5,reduce_review,0.3412060301507538,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.9082857839667542,1908.285783966754
140,1,SKU_A,1,order_moq,0.33643216080402005,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
140,2,SKU_B,1,order_moq,0.33643216080402005,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
140,3,SKU_C,1,order_moq,0.33643216080402005,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
141,1,SKU_A,1,order_moq,0.3316582914572864,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
141,2,SKU_B,1,order_moq,0.3316582914572864,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
141,3,SKU_C,5,reduce_review,0.3316582914572864,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
142,1,SKU_A,1,order_moq,0.3268844221105528,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
142,2,SKU_B,1,order_moq,0.3268844221105528,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
142,3,SKU_C,1,order_moq,0.3268844221105528,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
143,1,SKU_A,1,order_moq,0.32211055276381917,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
143,2,SKU_B,5,reduce_review,0.32211055276381917,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
143,3,SKU_C,1,order_moq,0.32211055276381917,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
144,1,SKU_A,1,order_moq,0.31733668341708543,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
144,2,SKU_B,1,order_moq,0.31733668341708543,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
144,3,SKU_C,1,order_moq,0.31733668341708543,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
145,1,SKU_A,1,order_moq,0.3125628140703518,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
145,2,SKU_B,1,order_moq,0.3125628140703518,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
145,3,SKU_C,1,order_moq,0.3125628140703518,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
146,1,SKU_A,1,order_moq,0.30778894472361806,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
146,2,SKU_B,1,order_moq,0.30778894472361806,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
146,3,SKU_C,1,order_moq,0.30778894472361806,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
147,1,SKU_A,1,order_moq,0.30301507537688455,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
147,2,SKU_B,1,order_moq,0.30301507537688455,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
147,3,SKU_C,1,order_moq,0.30301507537688455,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
148,1,SKU_A,1,order_moq,0.2982412060301508,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
148,2,SKU_B,0,hold,0.2982412060301508,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
148,3,SKU_C,1,order_moq,0.2982412060301508,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
149,1,SKU_A,0,hold,0.29346733668341707,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
149,2,SKU_B,2,order_1w_cover,0.29346733668341707,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
149,3,SKU_C,1,order_moq,0.29346733668341707,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
150,1,SKU_A,1,order_moq,0.28869346733668344,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
150,2,SKU_B,1,order_moq,0.28869346733668344,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
150,3,SKU_C,1,order_moq,0.28869346733668344,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
151,1,SKU_A,1,order_moq,0.2839195979899497,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
151,2,SKU_B,1,order_moq,0.2839195979899497,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
151,3,SKU_C,0,hold,0.2839195979899497,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
152,1,SKU_A,1,order_moq,0.2791457286432162,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
152,2,SKU_B,1,order_moq,0.2791457286432162,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
152,3,SKU_C,1,order_moq,0.2791457286432162,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
153,1,SKU_A,1,order_moq,0.27437185929648245,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
153,2,SKU_B,1,order_moq,0.27437185929648245,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
153,3,SKU_C,1,order_moq,0.27437185929648245,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
154,1,SKU_A,1,order_moq,0.2695979899497488,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
154,2,SKU_B,1,order_moq,0.2695979899497488,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
154,3,SKU_C,1,order_moq,0.2695979899497488,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
155,1,SKU_A,1,order_moq,0.2648241206030151,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
155,2,SKU_B,1,order_moq,0.2648241206030151,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
155,3,SKU_C,4,expedite,0.2648241206030151,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
156,1,SKU_A,1,order_moq,0.26005025125628145,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
156,2,SKU_B,1,order_moq,0.26005025125628145,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
156,3,SKU_C,1,order_moq,0.26005025125628145,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
157,1,SKU_A,1,order_moq,0.2552763819095478,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
157,2,SKU_B,1,order_moq,0.2552763819095478,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
157,3,SKU_C,1,order_moq,0.2552763819095478,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
158,1,SKU_A,1,order_moq,0.2505025125628141,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
158,2,SKU_B,1,order_moq,0.2505025125628141,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
158,3,SKU_C,1,order_moq,0.2505025125628141,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
159,1,SKU_A,1,order_moq,0.24572864321608046,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
159,2,SKU_B,1,order_moq,0.24572864321608046,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
159,3,SKU_C,1,order_moq,0.24572864321608046,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
160,1,SKU_A,1,order_moq,0.24095477386934672,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
160,2,SKU_B,1,order_moq,0.24095477386934672,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
160,3,SKU_C,1,order_moq,0.24095477386934672,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
161,1,SKU_A,1,order_moq,0.2361809045226131,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
161,2,SKU_B,1,order_moq,0.2361809045226131,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
161,3,SKU_C,1,order_moq,0.2361809045226131,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
162,1,SKU_A,0,hold,0.23140703517587946,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-1.871557291257316,1871.557291257316
162,2,SKU_B,1,order_moq,0.23140703517587946,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.871557291257316,1871.557291257316
162,3,SKU_C,1,order_moq,0.23140703517587946,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.871557291257316,1871.557291257316
163,1,SKU_A,1,order_moq,0.22663316582914583,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
163,2,SKU_B,1,order_moq,0.22663316582914583,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
163,3,SKU_C,0,hold,0.22663316582914583,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
164,1,SKU_A,2,order_1w_cover,0.2218592964824121,1255.1819652675183,-1255.1819652675183,-1.2551819652675182,SIMULATED,False,-2.0797005984481616,2079.700598448162
164,2,SKU_B,5,reduce_review,0.2218592964824121,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-2.0797005984481616,2079.700598448162
164,3,SKU_C,1,order_moq,0.2218592964824121,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-2.0797005984481616,2079.700598448162
165,1,SKU_A,1,order_moq,0.21708542713567847,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
165,2,SKU_B,1,order_moq,0.21708542713567847,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
165,3,SKU_C,1,order_moq,0.21708542713567847,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
166,1,SKU_A,1,order_moq,0.21231155778894473,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.931236598448162,1931.236598448162
166,2,SKU_B,4,expedite,0.21231155778894473,665.6289693447147,-665.6289693447147,-0.6656289693447147,SIMULATED,False,-1.931236598448162,1931.236598448162
166,3,SKU_C,1,order_moq,0.21231155778894473,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.931236598448162,1931.236598448162
167,1,SKU_A,1,order_moq,0.2075376884422111,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.7598217839667543,1759.821783966754
167,2,SKU_B,1,order_moq,0.2075376884422111,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.7598217839667543,1759.821783966754
167,3,SKU_C,5,reduce_review,0.2075376884422111,195.61815654536724,-195.61815654536724,-0.19561815654536724,SIMULATED,True,-1.7598217839667543,1759.821783966754
168,1,SKU_A,1,order_moq,0.20276381909547747,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1001.2646076291035,1001264.6076291034
168,2,SKU_B,3,order_2w_cover,0.20276381909547747,999999.0,-999999.0,-999.999,SKIPPED_GATE_FAIL,False,-1001.2646076291035,1001264.6076291034
168,3,SKU_C,1,order_moq,0.20276381909547747,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1001.2646076291035,1001264.6076291034
169,1,SKU_A,1,order_moq,0.19798994974874373,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
169,2,SKU_B,1,order_moq,0.19798994974874373,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
169,3,SKU_C,1,order_moq,0.19798994974874373,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
170,1,SKU_A,1,order_moq,0.1932160804020101,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
170,2,SKU_B,1,order_moq,0.1932160804020101,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
170,3,SKU_C,1,order_moq,0.1932160804020101,158.88966383592893,-158.88966383592893,-0.15888966383592892,SIMULATED,True,-1.723093291257316,1723.093291257316
171,1,SKU_A,1,order_moq,0.18844221105527637,1106.7179652675184,-1106.7179652675184,-1.1067179652675183,SIMULATED,False,-1.723093291257316,1723.093291257316
171,2,SKU_B,1,order_moq,0.18844221105527637,457.4856621538687,-457.4856621538687,-0.4574856621538687,SIMULATED,False,-1.723093291257316,1723.093291257316
